transaction_id,customer_id,transaction_date,amount,merchant_category,channel
581,423,2024-12-25,8752.24,Groceries,Offline
582,42,2024-08-15,7188.5,Fashion,Offline
583,499,2025-01-30,4691.52,Dining,Online
584,418,2025-03-29,8857.77,Travel,Offline
585,27,2025-01-12,7470.96,Dining,Offline
586,388,2025-02-18,5402.16,Travel,Online
587,448,2025-03-06,9702.04,Fashion,Offline
588,172,2024-11-30,798.39,Dining,Offline
589,477,2024-09-14,7867.71,Groceries,Online
590,153,2024-08-15,9596.27,Travel,Online
591,31,2024-09-19,2674.87,Electronics,Online
592,63,2024-10-27,9756.77,Fashion,Offline
593,373,2025-03-12,4738.38,Groceries,Offline
594,409,2024-09-25,7527.65,Groceries,Offline
595,5,2024-12-02,9836.43,Fashion,Offline
596,459,2025-01-08,9756.15,Groceries,Online
597,133,2025-04-22,1543.64,Fashion,Offline
598,326,2024-10-18,6533.59,Dining,Online
599,2,2025-02-07,6573.45,Groceries,Offline
600,137,2025-02-02,1429.99,Travel,Offline
601,178,2024-08-17,2072.07,Groceries,Online
602,377,2024-07-02,4851.15,Fashion,Online
603,283,2024-09-01,1460.19,Groceries,Online
604,184,2024-08-01,3177.12,Fashion,Offline
605,471,2024-09-12,2104.65,Fashion,Online
606,308,2024-09-15,6838.12,Fashion,Online
607,296,2024-08-22,9950.46,Groceries,Online
608,185,2024-07-26,6314.97,Dining,Offline
609,490,2024-07-24,7693.56,Dining,Offline
610,129,2024-07-15,3326.88,Electronics,Offline
611,122,2024-12-15,2688.4,Groceries,Online
612,284,2025-02-23,7506.75,Electronics,Offline
613,166,2025-06-24,7007.33,Dining,Online
614,437,2024-08-28,8464.24,Groceries,Online
615,340,2025-01-06,8130.91,Travel,Offline
616,315,2024-07-31,5770.44,Groceries,Offline
617,247,2024-11-30,8611.93,Dining,Offline
618,143,2024-09-17,7063.47,Electronics,Online
619,350,2025-02-19,5059.15,Electronics,Offline
620,353,2025-01-02,6297.94,Dining,Online
621,365,2024-09-08,2295.2,Dining,Online
622,3,2025-04-25,9632.2,Fashion,Online
623,416,2025-01-20,3821.36,Groceries,Offline
624,445,2024-12-04,6782.26,Electronics,Online
625,100,2025-03-31,6475.41,Groceries,Online
626,182,2025-06-15,7130.44,Fashion,Offline
627,83,2025-03-27,2138.2,Travel,Online
628,10,2024-07-18,9002.47,Groceries,Online
629,474,2024-07-13,862.85,Travel,Online
630,293,2024-07-06,2811.89,Groceries,Online
631,188,2024-07-24,1212.15,Dining,Offline
632,34,2024-11-16,9670.13,Dining,Offline
633,131,2024-11-11,6909.05,Dining,Offline
634,486,2025-05-24,8428.2,Dining,Online
635,163,2025-01-04,4294.78,Dining,Offline
636,265,2024-08-17,7222.81,Dining,Online
637,211,2024-08-25,6331.76,Fashion,Online
638,157,2024-09-04,1013.68,Groceries,Online
639,3,2024-11-21,8591.33,Electronics,Offline
640,27,2024-07-15,4561.56,Groceries,Offline
641,139,2025-01-22,6521.41,Travel,Online
642,161,2024-10-25,4750.64,Fashion,Online
643,228,2024-09-07,8085.83,Travel,Offline
644,348,2025-06-25,2393.22,Electronics,Offline
645,165,2025-01-26,3576.93,Dining,Offline
646,496,2024-08-23,4868.09,Fashion,Online
647,207,2024-12-14,8812.33,Electronics,Offline
648,46,2024-11-29,9209.11,Travel,Online
649,28,2025-06-17,6291.81,Dining,Online
650,130,2025-06-23,7743.8,Fashion,Offline
651,250,2024-11-05,4983.49,Dining,Online
652,110,2025-04-17,279.11,Dining,Online
653,286,2025-04-17,8859.56,Fashion,Online
654,82,2024-11-17,9591.57,Electronics,Offline
655,370,2025-04-08,9758.14,Groceries,Offline
656,13,2025-02-10,9430.7,Dining,Offline
657,206,2025-05-29,2516.35,Electronics,Offline
658,405,2024-06-29,6596.87,Electronics,Offline
659,155,2024-08-02,9246.85,Fashion,Offline
660,152,2025-01-12,5117.08,Fashion,Offline
661,4,2025-01-06,1132.68,Dining,Online
662,138,2025-01-06,1253.46,Electronics,Online
663,446,2025-01-24,2615.25,Groceries,Offline
664,312,2025-06-25,5733.61,Dining,Online
665,474,2025-01-22,279.63,Groceries,Offline
666,8,2025-05-12,1547.17,Electronics,Online
667,249,2024-09-25,7401.27,Groceries,Online
668,209,2024-11-18,7101.16,Electronics,Offline
669,331,2024-10-18,6461.71,Dining,Online
670,293,2025-05-04,787.06,Fashion,Offline
671,495,2024-10-22,6544.85,Dining,Offline
672,193,2024-08-21,2775.34,Electronics,Offline
673,52,2024-11-25,3573.47,Groceries,Offline
674,125,2024-11-04,5767.64,Travel,Online
675,147,2025-05-28,2753.76,Dining,Offline
676,21,2025-05-17,2242.66,Dining,Online
677,148,2025-06-18,3677.01,Travel,Online
678,215,2024-07-17,1083.82,Dining,Online
679,271,2025-03-21,6856.42,Dining,Online
680,453,2024-09-15,5756.82,Electronics,Online
681,81,2024-10-24,9058.95,Groceries,Offline
682,272,2025-05-15,7397.85,Electronics,Offline
683,406,2025-02-27,6799.99,Dining,Offline
684,434,2024-10-19,8245.68,Electronics,Offline
685,386,2024-10-24,9099.96,Groceries,Online
686,206,2024-10-29,8046.4,Dining,Online
687,87,2025-04-28,1500.98,Fashion,Online
688,264,2025-03-05,8980.11,Travel,Offline
689,340,2025-01-23,807.71,Travel,Offline
690,392,2024-12-30,679.39,Dining,Online
691,449,2024-06-26,5308.02,Dining,Offline
692,28,2025-03-18,2324.66,Electronics,Offline
693,177,2024-07-08,348.9,Travel,Online
694,98,2024-07-09,3173.31,Groceries,Online
695,379,2025-02-01,1611.41,Travel,Offline
696,115,2025-04-20,428.77,Electronics,Offline
697,118,2024-07-14,2608.2,Fashion,Offline
698,300,2025-05-15,944.77,Electronics,Offline
699,439,2025-03-04,985.13,Fashion,Offline
700,12,2024-08-06,8325.76,Fashion,Offline
701,305,2025-03-27,6405.53,Dining,Offline
702,224,2024-11-19,6669.02,Dining,Offline
703,481,2025-01-14,2611.02,Groceries,Offline
704,321,2024-11-14,714.07,Dining,Online
705,349,2024-07-27,9945.82,Groceries,Online
706,246,2025-02-05,1824.87,Travel,Online
707,116,2024-08-17,2885.58,Travel,Online
708,250,2025-01-12,8139.81,Groceries,Online
709,499,2024-07-24,7684.82,Travel,Offline
710,58,2024-08-20,9719.41,Dining,Online
711,219,2024-11-01,6386.43,Travel,Offline
712,70,2025-06-14,1935.57,Electronics,Offline
713,339,2024-11-06,8786.01,Dining,Offline
714,190,2024-07-14,2170.25,Groceries,Offline
715,50,2024-10-13,1373.27,Fashion,Online
716,87,2024-09-16,7940.35,Travel,Online
717,170,2024-12-24,2745.78,Electronics,Online
718,159,2025-04-11,6346.56,Groceries,Online
719,445,2024-09-19,2087.06,Electronics,Online
720,232,2025-02-05,4102.26,Groceries,Offline
721,440,2025-06-24,5409.41,Dining,Offline
722,180,2025-05-17,5760.66,Dining,Online
723,135,2024-10-17,5867.62,Travel,Online
724,113,2024-12-12,326.23,Fashion,Offline
725,60,2024-06-28,9749.64,Fashion,Offline
726,28,2025-03-13,7295.93,Fashion,Offline
727,492,2024-12-20,6996.83,Travel,Offline
728,197,2024-12-27,7982.11,Dining,Offline
729,384,2025-01-03,7843.88,Electronics,Offline
730,418,2024-09-15,2509.77,Travel,Offline
731,480,2024-07-19,7268.13,Dining,Online
732,148,2024-08-18,8268.38,Fashion,Online
733,290,2024-11-27,4408.78,Fashion,Online
734,342,2024-08-03,3253.18,Fashion,Offline
735,467,2025-02-21,5787.14,Groceries,Offline
736,392,2025-01-31,8884.76,Groceries,Offline
737,499,2025-05-05,7273.38,Groceries,Offline
738,124,2024-08-24,2943.75,Electronics,Online
739,190,2025-04-15,5025.58,Electronics,Online
740,448,2025-03-14,9279.54,Dining,Offline
741,244,2025-05-15,9266.98,Dining,Online
742,410,2024-10-08,5970.19,Electronics,Offline
743,439,2024-11-08,4422.86,Electronics,Online
744,253,2024-07-30,3549.72,Fashion,Online
745,278,2025-01-16,3683.29,Dining,Offline
746,148,2025-06-23,3087.61,Travel,Offline
747,261,2025-05-18,2577.34,Fashion,Online
748,309,2025-03-14,3494.96,Travel,Online
749,192,2024-12-01,242.94,Electronics,Online
750,103,2024-10-10,9001.11,Electronics,Online
751,235,2024-12-05,2362.13,Fashion,Offline
752,87,2024-08-11,748.75,Electronics,Offline
753,262,2025-02-15,9745.19,Fashion,Online
754,317,2025-04-16,8853.06,Travel,Online
755,57,2024-10-09,1250.15,Fashion,Online
756,399,2025-01-06,1700.78,Fashion,Offline
757,175,2024-11-28,7459.36,Dining,Offline
758,457,2025-06-13,4925.25,Dining,Offline
759,407,2024-09-04,4307.63,Groceries,Offline
760,397,2024-08-22,7118.6,Travel,Online
761,11,2024-12-25,5681.43,Groceries,Offline
762,9,2024-12-06,9292.43,Travel,Offline
763,36,2025-04-24,9826.01,Groceries,Offline
764,375,2025-01-10,8362.56,Travel,Offline
765,14,2025-03-14,8819.24,Dining,Offline
766,486,2024-07-31,5004.38,Electronics,Online
767,223,2024-07-10,750.27,Fashion,Offline
768,6,2024-10-21,3445.66,Groceries,Offline
769,51,2024-12-04,5358.35,Dining,Online
770,291,2025-05-28,5838.15,Travel,Offline
771,79,2024-11-21,5689.65,Groceries,Offline
772,145,2024-12-31,4537.46,Groceries,Offline
773,151,2024-11-19,9293.92,Electronics,Offline
774,481,2025-06-21,6049.36,Dining,Offline
775,42,2025-02-12,6241.92,Travel,Offline
776,444,2024-10-26,3168.6,Dining,Online
777,331,2025-04-14,4514.93,Groceries,Online
778,497,2024-12-20,2052.2,Dining,Offline
779,257,2024-10-27,1413.59,Groceries,Online
780,28,2025-05-11,6411.57,Travel,Online
781,312,2024-11-28,5525.86,Fashion,Online
782,328,2024-08-29,3431.94,Fashion,Offline
783,131,2025-01-11,1280.56,Travel,Online
784,360,2024-09-23,8365.09,Electronics,Online
785,339,2025-05-15,3525.08,Dining,Offline
786,298,2025-02-27,1200.21,Fashion,Online
787,293,2024-09-08,7531.31,Groceries,Offline
788,99,2024-07-04,2807.83,Groceries,Offline
789,472,2024-07-19,4321.69,Groceries,Online
790,490,2024-07-19,493.95,Dining,Online
791,469,2024-10-27,324.14,Fashion,Online
792,87,2024-09-10,7206.05,Electronics,Online
793,321,2024-07-15,266.96,Groceries,Online
794,23,2024-11-27,588.79,Electronics,Online
795,415,2024-12-27,4205.38,Fashion,Offline
796,33,2024-11-11,3477.36,Electronics,Offline
797,389,2024-12-01,4077.63,Groceries,Online
798,188,2025-05-25,8916.83,Dining,Offline
799,203,2024-11-13,7368.62,Electronics,Online
800,245,2024-10-06,3984.17,Electronics,Offline
801,332,2024-11-26,1065.88,Groceries,Online
802,278,2025-04-11,5973.86,Travel,Offline
803,289,2025-01-14,6200.33,Dining,Offline
804,183,2025-01-17,1582.59,Travel,Offline
805,327,2024-10-22,8336.76,Groceries,Online
806,456,2024-06-26,678.31,Dining,Online
807,4,2025-02-14,8271.95,Groceries,Offline
808,342,2024-09-24,5276.51,Groceries,Online
809,399,2024-08-21,4214.76,Groceries,Offline
810,85,2025-04-13,1636.53,Travel,Online
811,200,2025-02-21,9829.51,Electronics,Offline
812,384,2024-08-29,3896.03,Travel,Offline
813,200,2024-08-12,3803.31,Fashion,Online
814,439,2025-02-01,9817.31,Dining,Offline
815,299,2024-12-15,2100.66,Dining,Offline
816,177,2025-01-28,5455.04,Dining,Online
817,73,2025-05-01,6568.92,Dining,Online
818,217,2025-05-21,6093.12,Dining,Online
819,349,2024-06-26,572.72,Groceries,Online
820,179,2024-07-07,4285.95,Electronics,Offline
821,69,2024-08-22,8273.11,Dining,Online
822,361,2024-10-21,7951.64,Travel,Online
823,449,2025-01-19,2213.76,Travel,Offline
824,17,2024-11-27,6628.29,Dining,Offline
825,235,2025-03-05,4956.24,Fashion,Online
826,173,2024-10-23,1129.51,Electronics,Online
827,46,2024-07-29,9579.06,Travel,Online
828,187,2024-06-30,4639.75,Dining,Online
829,464,2025-03-28,344.49,Electronics,Online
830,319,2024-09-24,9239.83,Dining,Online
831,8,2025-06-25,7903.32,Fashion,Offline
832,321,2025-05-07,2801.2,Groceries,Online
833,345,2025-01-26,4482.71,Dining,Offline
834,66,2025-01-05,546.55,Groceries,Online
835,7,2025-02-11,9611.05,Electronics,Offline
836,100,2025-04-08,6350.28,Fashion,Offline
837,119,2024-11-16,6739.59,Groceries,Online
838,486,2024-12-17,2076.22,Fashion,Online
839,98,2024-08-09,7687.35,Fashion,Offline
840,255,2025-04-29,3430.23,Groceries,Offline
841,2,2025-05-18,8797.3,Dining,Online
842,500,2025-01-21,3156.32,Electronics,Online
843,135,2025-02-16,2864.75,Dining,Online
844,383,2024-12-02,5353.37,Electronics,Offline
845,39,2024-12-03,5458.45,Groceries,Offline
846,250,2024-10-07,6297.23,Groceries,Online
847,404,2025-01-10,6845.79,Fashion,Offline
848,211,2025-02-23,2144.11,Dining,Offline
849,33,2025-01-11,2343.7,Groceries,Offline
850,20,2024-07-27,5848.68,Fashion,Offline
851,215,2024-07-12,2390.66,Fashion,Offline
852,387,2025-02-23,4578.18,Electronics,Offline
853,445,2024-11-13,5528.1,Groceries,Online
854,430,2025-03-29,6314.95,Groceries,Online
855,352,2024-09-09,6393.46,Fashion,Online
856,287,2025-01-03,5191.87,Travel,Online
857,333,2024-07-13,9452.25,Electronics,Offline
858,232,2025-01-09,5087.89,Electronics,Offline
859,193,2025-03-18,7050.03,Electronics,Offline
860,104,2024-11-16,6617.44,Fashion,Online
861,400,2024-07-07,3404.31,Dining,Offline
862,356,2024-10-11,9329.68,Dining,Online
863,25,2024-07-22,6185.81,Travel,Offline
864,107,2024-11-30,3646.58,Groceries,Offline
865,148,2024-08-18,2200.51,Fashion,Offline
866,494,2024-07-31,3367.48,Electronics,Offline
867,83,2025-06-21,5694.02,Groceries,Offline
868,491,2024-12-06,2346.1,Dining,Online
869,104,2024-11-04,6879.47,Travel,Offline
870,444,2024-08-04,2935.03,Travel,Offline
871,284,2024-08-12,9672.6,Electronics,Offline
872,185,2024-12-15,2658.86,Electronics,Online
873,364,2025-04-19,8585.84,Electronics,Online
874,463,2025-06-02,4498.81,Groceries,Offline
875,412,2025-06-22,3694.09,Travel,Offline
876,291,2024-10-09,2579.95,Groceries,Online
877,414,2025-03-10,2264.83,Dining,Online
878,423,2024-12-12,3961.02,Dining,Online
879,469,2024-07-01,8791.16,Travel,Offline
880,240,2024-10-21,7355.19,Groceries,Online
881,60,2024-12-20,8988.96,Fashion,Online
882,23,2024-10-23,8759.86,Fashion,Offline
883,235,2025-01-02,8790.76,Groceries,Online
884,392,2025-02-08,2859.04,Electronics,Online
885,240,2025-03-14,620.5,Fashion,Offline
886,326,2024-07-23,7428.81,Groceries,Offline
887,386,2025-06-02,5356.83,Fashion,Online
888,434,2024-06-26,2201.8,Fashion,Online
889,356,2025-03-16,4667.52,Dining,Online
890,38,2025-04-03,8374.62,Dining,Online
891,7,2025-03-31,4694.12,Fashion,Online
892,381,2025-01-11,7222.45,Electronics,Online
893,139,2025-06-01,6299.64,Travel,Offline
894,289,2025-03-18,6446.82,Dining,Online
895,184,2024-08-29,1798.75,Travel,Offline
896,397,2025-03-10,7381.47,Groceries,Online
897,223,2025-02-25,4255.46,Fashion,Online
898,419,2024-08-05,8959.98,Fashion,Online
899,483,2024-07-05,4016.28,Dining,Offline
900,417,2024-09-18,456.26,Travel,Offline
901,225,2024-11-12,7967.63,Electronics,Offline
902,121,2024-07-28,4665.3,Groceries,Offline
903,152,2024-10-22,4242.56,Fashion,Online
904,366,2024-11-27,1617.39,Fashion,Offline
905,253,2024-09-20,3740.67,Travel,Offline
906,458,2024-09-16,2775.11,Fashion,Online
907,166,2024-11-26,5546.11,Travel,Online
908,279,2024-08-01,5314.45,Fashion,Offline
909,236,2024-08-09,3537.77,Dining,Offline
910,451,2024-12-13,6753.8,Electronics,Offline
911,4,2024-10-27,447.94,Electronics,Offline
912,324,2024-08-07,7331.18,Electronics,Offline
913,81,2024-12-08,4189.15,Dining,Online
914,432,2025-06-23,9701.88,Dining,Offline
915,49,2024-09-09,3194.53,Electronics,Online
916,130,2024-12-13,4353.05,Fashion,Offline
917,448,2025-03-01,5862.19,Dining,Online
918,159,2025-03-22,7374.71,Travel,Online
919,151,2024-09-11,6017.81,Fashion,Online
920,402,2024-08-27,2266.01,Fashion,Online
921,338,2025-01-07,642.26,Electronics,Offline
922,406,2024-08-26,6362.74,Travel,Offline
923,20,2024-08-24,1486.26,Electronics,Offline
924,205,2025-02-15,9551.23,Fashion,Offline
925,309,2024-08-02,1252.54,Travel,Offline
926,491,2024-11-20,1980.66,Fashion,Online
927,415,2024-07-03,3884.7,Fashion,Offline
928,431,2025-04-21,8689.96,Dining,Online
929,155,2025-06-11,9181.97,Fashion,Offline
930,177,2025-01-27,2750.47,Fashion,Online
931,301,2025-03-22,1394.3,Dining,Offline
932,3,2025-04-18,6863.38,Groceries,Online
933,200,2025-06-02,1812.41,Electronics,Offline
934,383,2024-09-23,7136.87,Dining,Offline
935,202,2024-07-25,2310.19,Travel,Offline
936,375,2025-04-21,9677.24,Electronics,Online
937,281,2025-03-30,5246.71,Electronics,Online
938,245,2024-10-03,5491.4,Electronics,Online
939,148,2025-06-23,1970.82,Groceries,Offline
940,360,2024-07-09,7344.24,Travel,Online
941,88,2024-08-08,5273.31,Groceries,Online
942,244,2024-08-13,7096.35,Groceries,Offline
943,363,2025-02-25,2910.09,Travel,Offline
944,258,2025-05-29,2912.74,Electronics,Offline
945,236,2024-10-16,4607.18,Dining,Offline
946,346,2025-03-11,7515.02,Dining,Online
947,341,2025-06-15,1492.17,Dining,Online
948,480,2024-09-17,4537.55,Dining,Offline
949,303,2024-09-19,763.42,Groceries,Online
950,12,2025-06-12,7209.97,Groceries,Offline
951,271,2024-10-22,2276.33,Electronics,Online
952,377,2025-01-21,5923.62,Travel,Online
953,443,2024-10-19,8262.21,Electronics,Online
954,422,2025-01-22,4957.53,Travel,Online
955,52,2025-06-15,2016.15,Dining,Online
956,469,2025-06-12,7763.23,Electronics,Online
957,342,2025-06-08,4856.25,Electronics,Online
958,193,2024-10-17,8731.21,Electronics,Offline
959,494,2024-06-27,9900.54,Groceries,Online
960,175,2025-03-09,8787.95,Dining,Offline
961,376,2025-06-07,6109.93,Fashion,Offline
962,58,2024-08-26,2015.55,Dining,Offline
963,108,2025-06-19,6292.2,Fashion,Online
964,456,2025-01-10,5175.84,Dining,Online
965,346,2025-01-26,1358.46,Electronics,Online
966,308,2025-03-15,7390.35,Electronics,Offline
967,369,2024-11-12,6463.7,Travel,Offline
968,449,2025-05-31,2074.59,Fashion,Online
969,108,2025-05-29,5697.27,Travel,Offline
970,85,2024-09-20,1714.17,Dining,Offline
971,274,2025-02-16,5429.02,Dining,Offline
972,453,2024-09-14,6803.62,Dining,Offline
973,442,2024-10-12,629.28,Groceries,Online
974,481,2024-12-03,2816.13,Fashion,Offline
975,325,2024-07-09,9463.0,Groceries,Offline
976,122,2024-12-22,5299.76,Groceries,Offline
977,378,2025-01-19,2267.53,Dining,Offline
978,363,2024-10-23,1119.65,Groceries,Offline
979,448,2025-03-17,6943.16,Dining,Offline
980,129,2025-01-27,8155.59,Groceries,Online
981,170,2024-07-20,4454.11,Electronics,Offline
982,58,2025-03-16,362.88,Fashion,Online
983,471,2025-03-19,9197.66,Dining,Offline
984,490,2024-07-03,8768.49,Fashion,Online
985,490,2025-02-05,4912.65,Groceries,Offline
986,195,2024-11-01,3967.47,Groceries,Offline
987,430,2024-09-30,4720.25,Travel,Online
988,111,2025-06-16,4826.72,Fashion,Offline
989,62,2025-06-15,7428.33,Fashion,Offline
990,203,2025-05-11,7508.3,Groceries,Offline
991,409,2024-11-22,7677.08,Groceries,Offline
992,239,2025-03-23,4567.8,Electronics,Online
993,350,2025-03-24,9555.03,Travel,Online
994,432,2024-07-02,1335.05,Groceries,Online
995,452,2024-07-21,278.36,Electronics,Online
996,335,2024-08-09,8437.63,Electronics,Online
997,375,2025-03-09,7010.65,Electronics,Online
998,149,2024-10-12,3017.52,Dining,Offline
999,272,2024-12-10,6263.97,Groceries,Online
1000,38,2025-03-29,8565.67,Fashion,Online
1001,409,2024-07-26,7620.88,Electronics,Offline
1002,283,2025-05-19,5384.21,Groceries,Offline
1003,105,2024-09-04,4857.57,Groceries,Offline
1004,47,2025-03-13,1403.33,Groceries,Online
1005,424,2024-11-20,3314.34,Travel,Online
1006,95,2024-09-04,5328.84,Electronics,Offline
1007,176,2025-02-20,8768.83,Dining,Online
1008,343,2024-07-05,7369.04,Fashion,Offline
1009,81,2024-07-02,2155.18,Groceries,Online
1010,277,2024-07-15,8207.31,Travel,Online
1011,183,2025-01-03,3580.02,Fashion,Offline
1012,335,2024-08-10,3744.94,Dining,Online
1013,88,2024-10-07,3866.41,Dining,Online
1014,134,2024-10-06,5445.12,Fashion,Online
1015,378,2024-07-01,4877.41,Fashion,Offline
1016,433,2025-06-23,8515.05,Groceries,Offline
1017,484,2024-12-20,3744.78,Dining,Online
1018,113,2024-07-02,6496.71,Electronics,Offline
1019,158,2025-05-09,1294.17,Electronics,Offline
1020,358,2024-12-26,8815.97,Fashion,Online
1021,29,2024-12-14,6536.4,Travel,Online
1022,446,2025-05-09,3497.12,Dining,Offline
1023,258,2025-03-05,8851.31,Fashion,Offline
1024,473,2025-06-21,2357.99,Fashion,Offline
1025,109,2024-11-29,1328.96,Travel,Online
1026,149,2025-04-27,9380.8,Fashion,Online
1027,456,2024-11-19,3749.25,Groceries,Online
1028,120,2024-06-30,8979.85,Fashion,Online
1029,84,2024-12-08,2394.89,Electronics,Offline
1030,298,2025-03-08,1813.86,Dining,Online
1031,76,2024-09-08,1538.58,Dining,Online
1032,456,2025-03-26,2920.05,Fashion,Online
1033,26,2024-07-30,5045.27,Electronics,Online
1034,201,2025-05-16,5296.93,Dining,Online
1035,225,2024-12-07,8768.18,Dining,Online
1036,335,2024-10-12,1806.01,Travel,Offline
1037,336,2025-05-15,3042.87,Dining,Offline
1038,489,2024-08-23,8169.09,Dining,Offline
1039,330,2025-01-08,5529.03,Fashion,Online
1040,10,2024-10-26,4889.96,Dining,Offline
1041,47,2024-10-29,550.89,Groceries,Online
1042,199,2025-04-01,8631.93,Dining,Offline
1043,42,2024-09-25,5512.18,Fashion,Online
1044,10,2024-10-29,1759.06,Groceries,Offline
1045,15,2024-11-01,7498.72,Dining,Offline
1046,480,2024-10-19,9082.28,Fashion,Online
1047,94,2025-04-27,1304.31,Groceries,Online
1048,118,2024-08-20,8013.41,Fashion,Offline
1049,6,2024-11-24,7840.08,Dining,Online
